"name","icc","icc_low","icc_up","icc_panel","icc_panel_low","icc_panel_up"
"morph_pca_least_axis",0.970163759676733,0.96453425366192,0.975305716659004,0.998464669930761,0.998164883081521,0.99873562411952
"morph_pca_elongation",0.995252341979408,0.994330312662478,0.996087091440736,0.999761541585918,0.999714980460031,0.999803624592976
"morph_pca_flatness",0.989749087076112,0.987770759105425,0.991543629133001,0.999482413910367,0.999381350623631,0.999573757212917
"morph_vol_dens_aabb",0.908222047758276,0.892137878458773,0.923237823856659,0.994972784194405,0.993991175602867,0.995859984417739
"morph_area_dens_aabb",0.775262099142003,0.742130098200134,0.807677278836726,0.985712766162472,0.982923056703688,0.988234169169954
"morph_vol_dens_ombb",0.881987297693743,0.861965954579124,0.900852431442472,0.993354301936907,0.992056670291925,0.994527131000507
"morph_area_dens_ombb",0.740173877395885,0.70372022189373,0.776282423959046,0.982751053269106,0.979383043030283,0.985795137705446
"morph_vol_dens_aee",0.948308782346496,0.938802406252269,0.957059079871319,0.997281965531593,0.996751245130987,0.997761642728804
"morph_area_dens_aee",0.786052952234373,0.754039166588134,0.817255264545934,0.986573770570006,0.983952179878442,0.988943224002973
"morph_vol_dens_mvee",0.85798357235778,0.834610534681698,0.880193991025401,0.991791758776952,0.99018902668477,0.993240344580284
"morph_area_dens_mvee",0.814682490732331,0.785858840015387,0.842493575919297,0.988754300823284,0.986558478054462,0.990738935501197
"morph_vol_dens_conv_hull",0.855952659532408,0.832306927436794,0.878438298836211,0.99165576657519,0.990026480796276,0.99312835220595
"morph_area_dens_conv_hull",0.704822359164104,0.665501515622843,0.74425899557551,0.979489623691327,0.975484790324546,0.983109283388744
"morph_integ_int",0.959958266329157,0.952492626537085,0.966801943299524,0.997918743036268,0.997512359106116,0.99828604209691
"morph_moran_i",0.945497825620352,0.935507803158881,0.954702428235224,0.997126088580761,0.996564931819338,0.997633274854753
"morph_geary_c",0.957577971629263,0.94969058389303,0.96481433691992,0.997789826542397,0.997358270520402,0.998179876713509
"ih_mean_fbn_n32",0.879960226910922,0.859646627066966,0.899114423753923,0.993225457531929,0.991902667871101,0.994421024983792
"ih_var_fbn_n32",0.934570873866377,0.92273303180649,0.945520149840382,0.996511720359138,0.995830602739054,0.997127329992005
"ih_skew_fbn_n32",0.942616265217829,0.932133977211306,0.952284255810531,0.996965382457054,0.996372846395867,0.997500930057545
"ih_kurt_fbn_n32",0.880814123374951,0.860623427637333,0.899846700340475,0.993279801000319,0.991967622384954,0.994465777947387
"ih_median_fbn_n32",0.879008145388071,0.858557866188932,0.898297694204722,0.993164747936721,0.991830104187557,0.994371029383867
"ih_min_fbn_n32",1,1,1,1,1,1
"ih_p10_fbn_n32",0.852002750456612,0.827831494452852,0.875020153545201,0.99138952760231,0.989708256296359,0.992909098937549
"ih_p90_fbn_n32",0.920712926939376,0.906605021037439,0.933825817551603,0.99571271649446,0.994875586264501,0.996469333880843
"ih_max_fbn_n32",1,1,1,1,1,1
"ih_mode_fbn_n32",0.883230559507113,0.863389310642325,0.901917806272768,0.993433049833503,0.992150794415613,0.994591981512517
"ih_iqr_fbn_n32",0.861607729136907,0.838725517939615,0.883323976558619,0.992032935288137,0.990477295054472,0.99343895839616
"ih_range_fbn_n32",1,1,1,1,1,1
"ih_mad_fbn_n32",0.946334381630299,0.936487939399098,0.955404014848293,0.997172570096031,0.996620489263811,0.997671553338301
"ih_rmad_fbn_n32",0.960157268554021,0.952726999849092,0.966968042857562,0.997929493525969,0.997525208724533,0.998294895346224
"ih_medad_fbn_n32",0.94923168036015,0.939884838054898,0.957832331157886,0.997332952577783,0.996812187851357,0.997803631609704
"ih_cov_fbn_n32",0.891317155076841,0.872663005874749,0.908836324308946,0.993940190259685,0.992756958519851,0.99500962208097
"ih_qcod_fbn_n32",0.820825020640809,0.792728438418094,0.847875965412673,0.989203513859781,0.987095403931049,0.99110887167318
"ih_entropy_fbn_n32",0.941759032967066,0.931130990062707,0.951564420967796,0.996917394414592,0.996315488261371,0.997461410917878
"ih_uniformity_fbn_n32",0.947332011950167,0.937657189378767,0.956240428569328,0.997227899699272,0.996686622464114,0.997717118404221
"ih_max_grad_fbn_n32",0.986397744643289,0.983782702214027,0.988772659166759,0.999310983664835,0.999176447098183,0.999432580880885
"ih_max_grad_g_fbn_n32",0.864196875753262,0.841668622619043,0.885557696946658,0.992204067382021,0.990681842211513,0.993579889194181
"ih_min_grad_fbn_n32",0.980577892014502,0.976868887690388,0.983953242916412,0.999010639915242,0.998817458560617,0.999185241627621
"ih_min_grad_g_fbn_n32",0.905473833303662,0.888963693785815,0.920902230242483,0.994807396616849,0.993793494630052,0.99572378434703
"cm_joint_max_d1_3d_avg_fbn_n32",0.94075641263384,0.929958294860171,0.950722235725733,0.996861162434001,0.996248276486516,0.997415102725656
"cm_joint_avg_d1_3d_avg_fbn_n32",0.883725015998114,0.863955570866747,0.902341389601554,0.993464310463413,0.992188158961503,0.994617725284009
"cm_joint_var_d1_3d_avg_fbn_n32",0.948814503437997,0.939395501721123,0.957482828829909,0.997309916578987,0.996784653868944,0.997784660991044
"cm_joint_entr_d1_3d_avg_fbn_n32",0.94807732526089,0.938530996658213,0.956865115393779,0.997269163546764,0.996735943444775,0.997751100031071
"cm_diff_avg_d1_3d_avg_fbn_n32",0.951896507259663,0.943012373295963,0.960063705890579,0.99747964958813,0.996987528757505,0.997924439614013
"cm_diff_var_d1_3d_avg_fbn_n32",0.922856191945163,0.909094029464202,0.935638057479711,0.995837774142239,0.995025062530107,0.996572321425143
"cm_diff_entr_d1_3d_avg_fbn_n32",0.940119723285431,0.929213827616876,0.950187278253412,0.996825394734608,0.996205524825745,0.997385647289774
"cm_sum_avg_d1_3d_avg_fbn_n32",0.883725015998114,0.863955570866747,0.902341389601554,0.993464310463413,0.992188158961503,0.994617725284009
"cm_sum_var_d1_3d_avg_fbn_n32",0.951588873609616,0.942651167083593,0.959806213573535,0.997462754304537,0.996967334519546,0.997910526000584
"cm_sum_entr_d1_3d_avg_fbn_n32",0.947483364648452,0.937834616317096,0.956367298080313,0.997236284231873,0.996696644151266,0.997724023239215
"cm_energy_d1_3d_avg_fbn_n32",0.940559919802712,0.929728521437597,0.950557151336001,0.996850128824624,0.996235088466789,0.997406016321468
"cm_contrast_d1_3d_avg_fbn_n32",0.941377384073634,0.930684551056708,0.951243875632539,0.996896003000966,0.996289919984008,0.997443794648921
"cm_dissimilarity_d1_3d_avg_fbn_n32",0.951896507259663,0.943012373295963,0.960063705890579,0.99747964958813,0.996987528757505,0.997924439614013
"cm_inv_diff_d1_3d_avg_fbn_n32",0.953024850720405,0.944337560875407,0.961007911017528,0.99754152988542,0.997061491733124,0.997975399311174
"cm_inv_diff_norm_d1_3d_avg_fbn_n32",0.953237581888176,0.944587465480457,0.961185885497743,0.997553180874362,0.997075417681265,0.997984994140128
"cm_inv_diff_mom_d1_3d_avg_fbn_n32",0.954160066565426,0.945671374844773,0.961957503701671,0.99760364710389,0.99713573789089,0.998026554117798
"cm_inv_diff_mom_norm_d1_3d_avg_fbn_n32",0.942868065167794,0.93242865059071,0.952495657504415,0.996979462568056,0.996389675773751,0.997512525318461
"cm_inv_var_d1_3d_avg_fbn_n32",0.911018746382303,0.895371330779923,0.925612379141234,0.99514012110875,0.994191186537815,0.995997789807376
"cm_corr_d1_3d_avg_fbn_n32",0.95832038967439,0.950564282363866,0.965434446229138,0.997830100964798,0.997406408881925,0.998213043528454
"cm_auto_corr_d1_3d_avg_fbn_n32",0.893132495555495,0.874748585026318,0.91038682046127,0.99405284505014,0.992891610159947,0.995102395617245
"cm_clust_tend_d1_3d_avg_fbn_n32",0.951588873609616,0.942651167083593,0.959806213573535,0.997462754304537,0.996967334519546,0.997910526000584
"cm_clust_shade_d1_3d_avg_fbn_n32",0.93720939868194,0.925813060513256,0.947740503230155,0.996661313720979,0.996009405535082,0.997250523201322
"cm_clust_prom_d1_3d_avg_fbn_n32",0.937782053692672,0.926481931428393,0.948222137790885,0.996693675606738,0.99604808636682,0.997277173879649
"cm_info_corr1_d1_3d_avg_fbn_n32",0.938652318597609,0.927498684832289,0.948953899839044,0.99674278443848,0.99610678413467,0.997317616012333
"cm_info_corr2_d1_3d_avg_fbn_n32",0.928658973813677,0.915842697285979,0.940537990029509,0.996173619687516,0.995426484904671,0.996848897137117
"cm_joint_max_d1_3d_v_mrg_fbn_n32",0.940620350974587,0.929799186257663,0.950607924043248,0.996853522664896,0.996239144984554,0.997408811218714
"cm_joint_avg_d1_3d_v_mrg_fbn_n32",0.88371483572428,0.863943911213844,0.90233266924439,0.993463667176927,0.99218739006761,0.99461719552436
"cm_joint_var_d1_3d_v_mrg_fbn_n32",0.948772346044709,0.9393460565049,0.957447507481064,0.997307587631577,0.996781870173841,0.997782743054965
"cm_joint_entr_d1_3d_v_mrg_fbn_n32",0.94931679007356,0.93998467847545,0.957903628286217,0.997337649875955,0.996817802338769,0.997807499931331
"cm_diff_avg_d1_3d_v_mrg_fbn_n32",0.95114166203113,0.942126149143634,0.959431845428083,0.997438174911358,0.996937955781273,0.997890284364917
"cm_diff_var_d1_3d_v_mrg_fbn_n32",0.92364501280201,0.910010591207564,0.936304713635871,0.995883662918174,0.995079911497619,0.996610111775662
"cm_diff_entr_d1_3d_v_mrg_fbn_n32",0.940908672245076,0.930136354540632,0.95085014981024,0.996869709226068,0.996258492115737,0.997422141184657
"cm_sum_avg_d1_3d_v_mrg_fbn_n32",0.88371483572428,0.863943911213844,0.90233266924439,0.993463667176927,0.99218739006761,0.99461719552436
"cm_sum_var_d1_3d_v_mrg_fbn_n32",0.951641033809737,0.942712407794468,0.959849874046798,0.997465619678836,0.996970759383658,0.997912885695236
"cm_sum_entr_d1_3d_v_mrg_fbn_n32",0.947754252062666,0.938152195411518,0.956594349859165,0.997251284332514,0.996714573154948,0.997736376130515
"cm_energy_d1_3d_v_mrg_fbn_n32",0.940085761558777,0.929174121781803,0.950158739778553,0.996823485556339,0.996203242863441,0.997384075042214
"cm_contrast_d1_3d_v_mrg_fbn_n32",0.940366434415381,0.929502281026961,0.95039458292885,0.996839259824548,0.996222097197794,0.997397065476424
"cm_dissimilarity_d1_3d_v_mrg_fbn_n32",0.95114166203113,0.942126149143634,0.959431845428083,0.997438174911358,0.996937955781273,0.997890284364917
"cm_inv_diff_d1_3d_v_mrg_fbn_n32",0.952514570136739,0.943738191653886,0.960580949517332,0.997513562427737,0.997028063380623,0.997952367534724
"cm_inv_diff_norm_d1_3d_v_mrg_fbn_n32",0.952526970864659,0.943752756061063,0.960591326316032,0.997514242423472,0.997028876151572,0.997952927525193
"cm_inv_diff_mom_d1_3d_v_mrg_fbn_n32",0.953653742326773,0.945076403890762,0.961534015337239,0.997575959155844,0.997102643624767,0.998003752523281
"cm_inv_diff_mom_norm_d1_3d_v_mrg_fbn_n32",0.941872251696344,0.931263441245412,0.951659504945503,0.996923737164596,0.996323069489717,0.997466634302922
"cm_inv_var_d1_3d_v_mrg_fbn_n32",0.910940718643084,0.89528107288101,0.925546159832629,0.995135465590435,0.994185621988148,0.99599395589232
"cm_corr_d1_3d_v_mrg_fbn_n32",0.957908692350401,0.950079755862358,0.965090592670147,0.997807774668185,0.997379723177358,0.998194657364134
"cm_auto_corr_d1_3d_v_mrg_fbn_n32",0.893130469858061,0.874746257008071,0.910385090833224,0.994052719582227,0.992891460193308,0.995102292291839
"cm_clust_tend_d1_3d_v_mrg_fbn_n32",0.951641033809737,0.942712407794468,0.959849874046798,0.997465619678836,0.996970759383658,0.997912885695236
"cm_clust_shade_d1_3d_v_mrg_fbn_n32",0.9371889387825,0.925789165597271,0.947723293592914,0.996660156798104,0.996008022712729,0.997249570451548
"cm_clust_prom_d1_3d_v_mrg_fbn_n32",0.937691869431025,0.926376585338039,0.948146294035288,0.996688581595767,0.996041997704908,0.997272978856875
"cm_info_corr1_d1_3d_v_mrg_fbn_n32",0.942701785400239,0.93223405567457,0.952356057335187,0.9969701653604,0.996378563203623,0.997504868876793
"cm_info_corr2_d1_3d_v_mrg_fbn_n32",0.933864656597344,0.92190914860827,0.944925521711619,0.996471545027654,0.995782582816831,0.997094244780469
"rlm_sre_3d_avg_fbn_n32",0.951344503907133,0.942364270974052,0.959601654702562,0.997449326106899,0.996951284346907,0.997899467603728
"rlm_lre_3d_avg_fbn_n32",0.941231311985205,0.930513697782174,0.951121179323861,0.996887811315722,0.996280128799373,0.997437048627691
"rlm_lgre_3d_avg_fbn_n32",0.857076300221892,0.833581232483928,0.879409819917848,0.991731081855429,0.990116502054738,0.993190375887811
"rlm_hgre_3d_avg_fbn_n32",0.888275363069263,0.869171485466328,0.906236150533807,0.993750450988933,0.992530170969191,0.99485336789021
"rlm_srlge_3d_avg_fbn_n32",0.861839607401696,0.838988983535287,0.883524104568835,0.992048301008293,0.990495661068131,0.993451612382648
"rlm_srhge_3d_avg_fbn_n32",0.925804476993422,0.912521110561427,0.938128828100949,0.996008908806097,0.995229612758933,0.996713254339591
"rlm_lrlge_3d_avg_fbn_n32",0.909387765312474,0.893485242306486,0.924227858799082,0.995042651676383,0.994074685332012,0.995917521725718
"rlm_lrhge_3d_avg_fbn_n32",0.927261427535987,0.914216032653965,0.939358768989059,0.996093098028225,0.99533024067535,0.996782585895057
"rlm_glnu_3d_avg_fbn_n32",0.976819355464226,0.97241175560364,0.980835783520964,0.998814869284049,0.998583461972754,0.999024020487525
"rlm_glnu_norm_3d_avg_fbn_n32",0.914558550244915,0.899468672677543,0.92861463350992,0.995350533186357,0.994442683444705,0.996171068479642
"rlm_rlnu_3d_avg_fbn_n32",0.914505854894143,0.899407638688826,0.928569966907914,0.995347412177188,0.994438953030741,0.996168498264419
"rlm_rlnu_norm_3d_avg_fbn_n32",0.959786407353114,0.952290234794866,0.966658490195341,0.997909455477094,0.997501258068423,0.998278393600965
"rlm_r_perc_3d_avg_fbn_n32",0.959026403408294,0.951395360764948,0.966024004417653,0.997868345704393,0.997452121247025,0.998244538857873
"rlm_gl_var_3d_avg_fbn_n32",0.902567923641492,0.885610828998502,0.918430238071908,0.994631483784308,0.993583233252619,0.995578916512427
"rlm_rl_var_3d_avg_fbn_n32",0.941488611052398,0.93081465387787,0.951337298991715,0.996902238966984,0.996297373577845,0.997448930095157
"rlm_rl_entr_3d_avg_fbn_n32",0.854997995588502,0.831224662987505,0.877612583483286,0.991591630928716,0.989949822094489,0.993075535182362
"rlm_sre_3d_v_mrg_fbn_n32",0.951638948495765,0.942709959427985,0.959848128558397,0.997465505129675,0.996970622467756,0.997912791361647
"rlm_lre_3d_v_mrg_fbn_n32",0.940018871385832,0.929095919602549,0.950102530147535,0.996819724904221,0.996198747910555,0.99738097806787
"rlm_lgre_3d_v_mrg_fbn_n32",0.857152556971713,0.833667732939511,0.879475739362946,0.991736186444296,0.990122603359974,0.993194579621699
